"","Date","X.tx","Vol","mean_tx","mean_tdiff","var_tdiff","Transaction","Open_price","High_price","Low_Price","Close_Price","Ex_volume","Wt_Price","log_txcount","pricedelta","log_txcount_lag","pricedelta_lag","Ex_volume_lag","Ex_volume_lag.1","Transaction_lag","Wt_Price_lag","High_price_lag","ID"
"941","2/11/2013",126997,1.3351e+14,1051286602,2437361.683,154859327.5,49.32792778,23.96975,24.67503,23.6456,24.65,29526.73183,24.12927745,11.7519187431145,0.680249999999997,11.6758178247342,0.169750000000001,56426.07178,56426.07178,43.83953143,23.42026732,24.11,940
"942","2/12/2013",127726,1.29457e+14,1013555444,2449895.164,252232057,48.61700477,24.38651,25.82767,24.3001,25.16975,74239.92812,25.08840419,11.7576426234892,0.783239999999999,11.7519187431145,0.680249999999997,29526.73183,29526.73183,49.32792778,24.12927745,24.67503,941
"943","2/13/2013",128862,1.24781e+14,968332842.6,2455663.829,659301260.6,51.50697092,25.19,26.3,24.19491,24.2,90150.20833,25.4778202,11.7664973432924,-0.990000000000002,11.7576426234892,0.783239999999999,74239.92812,74239.92812,48.61700477,25.08840419,25.82767,942
"944","2/14/2013",108390,1.43275e+14,1321851257,2450790.862,188240228.3,49.49477446,24.2,27.5969,21.721,27.2205,145734.7386,25.45901233,11.5934911128098,3.0205,11.7664973432924,-0.990000000000002,90150.20833,90150.20833,51.50697092,25.4778202,26.3,943
"945","2/15/2013",118926,1.28052e+14,1076739717,2443078.965,381849219.6,53.36447438,27.24997,27.50617,26.103,27.1,51714.14712,26.99489505,11.6862567299261,-0.14997,11.5934911128098,3.0205,145734.7386,145734.7386,49.49477446,25.45901233,27.5969,944
"946","2/16/2013",110958,1.26918e+14,1143842297,2477088.816,2573893424,53.91976276,27.1,27.49989,26.8075,27.21584,18826.94221,27.16436446,11.6169070303129,0.115839999999999,11.6862567299261,-0.14997,51714.14712,51714.14712,53.36447438,26.99489505,27.50617,945
"947","2/17/2013",109464,1.15465e+14,1054821971,2513628.15,1038093019,49.1021201,27.386,27.39989,25,26.8146,77042.22428,26.39610504,11.6033510070596,-0.571400000000001,11.6169070303129,0.115839999999999,18826.94221,18826.94221,53.91976276,27.16436446,27.49989,946
"948","2/18/2013",109587,1.22302e+14,1116023844,2527836.764,60544762.11,39.08462929,26.89999,27.148,26.36268,26.95,29744.27403,26.75696246,11.6044740333223,0.0500100000000003,11.6033510070596,-0.571400000000001,77042.22428,77042.22428,49.1021201,26.39610504,27.39989,947
"949","2/19/2013",117828,1.44327e+14,1224897286,2545857.252,31673811.41,50.51556581,26.95,29.65,26.8,29.41759,99699.25486,28.18553276,11.6769812129573,2.46759,11.6044740333223,0.0500100000000003,29744.27403,29744.27403,39.08462929,26.75696246,27.148,948
"950","2/20/2013",136243,1.20603e+14,885208656.3,2545954.654,142238565.9,48.65658234,29.41759,29.87035,28.98839,29.64501,37209.35877,29.47218705,11.8221953350589,0.227419999999999,11.6769812129573,2.46759,99699.25486,99699.25486,50.51556581,28.18553276,29.65,949
"951","2/21/2013",117987,1.04345e+14,884377566.3,2543914.749,77518180.25,47.39446,29.64501,29.978,29.311,29.74768,34730.51058,29.68170019,11.6783297278872,0.10267,11.8221953350589,0.227419999999999,37209.35877,37209.35877,48.65658234,29.47218705,29.87035,950
"952","2/22/2013",133248,1.57086e+14,1178901326,2547887.836,120801766.2,56.97276299,29.75,31.3,29.67001,30.24539,66951.69405,30.46094367,11.7999673325346,0.49539,11.6783297278872,0.10267,34730.51058,34730.51058,47.39446,29.68170019,29.978,951
"953","2/23/2013",123473,1.2852e+14,1040876168,2563702.228,175983835.3,49.74906996,30.24539,30.6899,28,29.79999,72278.17037,29.051142,11.7237777876668,-0.445399999999999,11.7999673325346,0.49539,66951.69405,66951.69405,56.97276299,30.46094367,31.3,952
"954","2/24/2013",118783,1.74247e+14,1466934706,2577672.671,535044079.2,46.36386186,29.79999,30.39877,29.20123,29.88999,24274.88949,29.78141397,11.6850535780281,0.0899999999999999,11.7237777876668,-0.445399999999999,72278.17037,72278.17037,49.74906996,29.051142,30.6899,953
"955","2/25/2013",142949,1.851e+14,1294868360,2599846.159,144624738.8,64.694706,29.89,30.4,29.55,30.39999,26778.9519,30.07102506,11.870243202273,0.509989999999998,11.6850535780281,0.0899999999999999,24274.88949,24274.88949,46.36386186,29.78141397,30.39877,954
"956","2/26/2013",132579,1.59518e+14,1203195438,2606463.781,209303608.6,54.54951162,30.39991,31.699,30.1171,31.1,42864.32865,31.01169314,11.7949339731512,0.700090000000003,11.870243202273,0.509989999999998,26778.9519,26778.9519,64.694706,30.07102506,30.4,955
"957","2/27/2013",130006,1.52904e+14,1176132929,2600048.381,195449255.7,52.05842396,31.19999,31.65,30.7901,30.9012,30472.77703,31.21767456,11.7753358822188,-0.29879,11.7949339731512,0.700090000000003,42864.32865,42864.32865,54.54951162,31.01169314,31.699,956
"958","2/28/2013",138403,1.50622e+14,1088286345,2602650.675,86130104.62,61.69368024,31.25997,34.51541,30.902,33.38,126517.4078,32.69444425,11.8379249982314,2.12003,11.7753358822188,-0.29879,30472.77703,30472.77703,52.05842396,31.21767456,31.65,957
"959","3/1/2013",139430,1.63795e+14,1174749192,2611773.924,188286862.7,71.21074427,33.37999,34.9,32.92,34.5,39786.14331,34.24033288,11.8453179621891,1.12001,11.8379249982314,2.12003,126517.4078,126517.4078,61.69368024,32.69444425,34.51541,958
"960","3/2/2013",123095,1.49662e+14,1215821930,2623724.635,333838183.7,54.50251001,34.5,34.808,33.15,34.25,36662.48929,33.87047511,11.7207116939634,-0.25,11.8453179621891,1.12001,39786.14331,39786.14331,71.21074427,34.24033288,34.9,959
"961","3/3/2013",114833,9.22017e+13,802920083.8,2611893.413,789051279,41.44089193,34.2489,34.5,33.8,34.49999,12524.59406,34.1312918,11.6512341780059,0.251089999999998,11.7207116939634,-0.25,36662.48929,36662.48929,54.50251001,33.87047511,34.808,960
"962","3/4/2013",137284,9.6364e+13,701932121.2,2604171.518,308265191.1,53.43016694,34.49999,36.7,34.19,36.152,46771.48671,35.47091623,11.8298070518264,1.65201,11.6512341780059,0.251089999999998,12524.59406,12524.59406,41.44089193,34.1312918,34.5,961
"963","3/5/2013",134504,1.98456e+14,1475467098,2587673.692,468910110.1,51.15126817,36.152,40.64625,36.15,40.33,85425.5176,39.34860519,11.8093492173588,4.178,11.8298070518264,1.65201,46771.48671,46771.48671,53.43016694,35.47091623,36.7,962
"964","3/6/2013",145955,2.29403e+14,1571734678,2596465.159,206218663,60.59100527,40.22994,49.099,40.1446,41.0201,126451.7159,45.17513174,11.8910536340031,0.79016,11.8093492173588,4.178,85425.5176,85425.5176,51.15126817,39.34860519,40.64625,963
"965","3/7/2013",142599,1.62774e+14,1141479282,2602370.336,93876876.37,158.5014992,41.0201,45.5,33.3,41.99999,157316.08,40.93483491,11.867791774315,0.979889999999997,11.8910536340031,0.79016,126451.7159,126451.7159,60.59100527,45.17513174,49.099,964
"966","3/8/2013",120735,1.21286e+14,1004564174,2612960.591,28727734.47,55.6880887,41.99999,44.5,41.02,44.17999,47095.97436,43.15972397,11.7013533401959,2.18,11.867791774315,0.979889999999997,157316.08,157316.08,158.5014992,40.93483491,45.5,965
"967","3/9/2013",126339,1.02539e+14,811617464.3,2595593.467,25308517.14,39.84122112,44.17999,46.99,43.411,46.85,44475.88658,45.43674775,11.7467240492718,2.67001,11.7013533401959,2.18,47095.97436,47095.97436,55.6880887,43.15972397,44.5,966
"968","3/10/2013",155631,1.22448e+14,786785044.9,2601197.747,72031395.02,64.60075075,46.61,47.95,45.471,46,36363.24683,46.83643501,11.9552430996748,-0.609999999999999,11.7467240492718,2.67001,44475.88658,44475.88658,39.84122112,45.43674775,46.99,967
"969","3/11/2013",143065,1.05327e+14,736220312,2609740.668,181969008.1,56.8499929,46,48.469,45.54,48.39999,41390.17806,47.61550792,11.8710543514221,2.39999,11.9552430996748,-0.609999999999999,36363.24683,36363.24683,64.60075075,46.83643501,47.95,968
"970","3/12/2013",103687,1.44373e+14,1392393764,2588176.871,1392048014,50.36590821,48.39999,48.39999,36.65,44.28994,183404.7485,43.69791993,11.5491320247391,-4.11005,11.8710543514221,2.39999,41390.17806,41390.17806,56.8499929,47.61550792,48.469,969
"971","3/13/2013",124731,1.50236e+14,1204477731,2580287.138,190054191,63.01622716,44.33,47.295,43.7508,46.92002,49497.44277,46.41413643,11.733914697405,2.59002,11.5491320247391,-4.11005,183404.7485,183404.7485,50.36590821,43.69791993,48.39999,970
"972","3/14/2013",132647,1.19768e+14,902910802.9,2596178.795,501893923.6,55.59309207,46.92006,47.99,46.05,47.1696,37034.85272,47.31363469,11.7954467434036,0.249540000000003,11.733914697405,2.59002,49497.44277,49497.44277,63.01622716,46.41413643,47.295,971
"973","3/15/2013",135678,6.19821e+14,4568320657,2622029.719,319558628.3,62.68231527,47.0333,47.44999,46.4,46.95,20223.94907,47.03208014,11.818039710351,-0.0832999999999942,11.7954467434036,0.249540000000003,37034.85272,37034.85272,55.59309207,47.31363469,47.99,972
"974","3/16/2013",75841,1.4348e+14,1891852563,2626953.261,122506836.1,37.94693049,46.86012,47.3599,46.2707,47.00019,16288.5095,46.86401521,11.236394322496,0.140070000000001,11.818039710351,-0.0832999999999942,20223.94907,20223.94907,62.68231527,47.03208014,47.44999,973
"975","3/17/2013",79176,9.01234e+13,1138266316,2593257.339,126130603,31.01708237,47.00019,47.74,46.8,47.4,13902.61885,47.39994445,11.2794285015765,0.399809999999995,11.236394322496,0.140070000000001,16288.5095,16288.5095,37.94693049,46.86401521,47.3599,974
"976","3/18/2013",94145,3.76136e+14,3995283751,2574376.555,67451516.1,36.37341092,47.4,52.875,47.12009,51.60001,65199.78845,48.98355313,11.4525914259305,4.20001,11.2794285015765,0.399809999999995,13902.61885,13902.61885,31.01708237,47.39994445,47.74,975
"977","3/19/2013",107539,2.22808e+14,2071884096,2567426.448,175531130.2,53.53768945,51.60001,62,50,59.14001,111627.2178,55.38797959,11.5856088514549,7.54,11.4525914259305,4.20001,65199.78845,65199.78845,36.37341092,48.98355313,52.875,976
"978","3/20/2013",103830,1.59971e+14,1540704582,2560001.309,59457010.28,34.14708481,59.14001,66,57.702,64.4888,93128.82524,62.02269312,11.5505102252975,5.34879,11.5856088514549,7.54,111627.2178,111627.2178,53.53768945,55.38797959,62,977
"979","3/21/2013",131774,2.11272e+14,1603288079,2565436.023,90437524.9,46.79446898,64.4888,74.9,63.101,70.85,94225.81012,69.07277483,11.7888436130018,6.3612,11.5505102252975,5.34879,93128.82524,93128.82524,34.14708481,62.02269312,66,978
"980","3/22/2013",139354,1.43163e+14,1027335959,2597577.463,268919342.1,64.6326007,70.84,73.74999,65,69.86501,73168.06589,70.64613464,11.8447727371985,-0.974990000000005,11.7888436130018,6.3612,94225.81012,94225.81012,46.79446898,69.07277483,74.9,979
"981","3/23/2013",126746,1.44064e+14,1136635899,2636294.018,139089376.3,62.01260975,70.28001,70.5025,52.3456,64.35,150462.1791,62.66919067,11.7499403627701,-5.93001000000001,11.8447727371985,-0.974990000000005,73168.06589,73168.06589,64.6326007,70.64613464,73.74999,980
"982","3/24/2013",117508,9.96208e+13,847778661.3,2635827.514,32437394.79,38.61417031,64.35001,72.49999,62.7,71.5,42006.3578,68.92198995,11.674261695355,7.14999,11.7499403627701,-5.93001000000001,150462.1791,150462.1791,62.01260975,62.66919067,70.5025,981
"983","3/25/2013",116543,1.80386e+14,1547805583,2623640.46,315218535.5,47.36378797,71.50001,78,69.51777,73.6,79730.06291,74.25199784,11.6660155826002,2.09998999999999,11.674261695355,7.14999,42006.3578,42006.3578,38.61417031,68.92198995,72.49999,982
"984","3/26/2013",108777,2.5719e+14,2364376505,2612073.306,45133183.29,43.96831871,73.58561,79.72001,73.11,78.5,56654.32891,77.24693862,11.5970551939976,4.91439,11.6660155826002,2.09998999999999,79730.06291,79730.06291,47.36378797,74.25199784,78,983
"985","3/27/2013",121841,2.10488e+14,1727563269,2620110.277,350813414.2,58.81127579,78.74999,89.49999,78.4,88.92,72182.8106,84.86816591,11.7104721950206,10.17001,11.5970551939976,4.91439,56654.32891,56654.32891,43.96831871,77.24693862,79.72001,984
"986","3/28/2013",153107,1.47832e+14,965549167.2,2657602.066,610329371.5,45.41463054,88.8,95.7,75.00111,86.18,140226.8777,87.41287081,11.9388923023511,-2.61999999999999,11.7104721950206,10.17001,72182.8106,72182.8106,58.81127579,84.86816591,89.49999,985
"987","3/29/2013",142005,2.02635e+14,1426957347,2696891.183,325877896.5,76.29513174,86.18,93.06,83.01,90.5,83152.74838,88.77735252,11.8636175472311,4.31999999999999,11.9388923023511,-2.61999999999999,140226.8777,140226.8777,45.41463054,87.41287081,95.7,986
"988","3/30/2013",159085,1.27398e+14,800816608.5,2720135.811,162517106.2,45.94568999,90.46598,94.98,87,92.19003,37270.50513,91.72369017,11.9771939295544,1.72404999999999,11.8636175472311,4.31999999999999,83152.74838,83152.74838,76.29513174,88.77735252,93.06,987
"989","3/31/2013",115468,1.58183e+14,1369926736,2728420.607,56179095.02,54.29219339,92.19003,93.8,91,93.03001,21092.37563,92.69900353,11.6567487142797,0.839980000000011,11.9771939295544,1.72404999999999,37270.50513,37270.50513,45.94568999,91.72369017,94.98,988
"990","4/1/2013",132191,1.75475e+14,1327433603,2736171.225,243039802.2,53.03664377,93.25,106,92.2361,104,90527.29498,100.0357959,11.7920031254136,10.75,11.6567487142797,0.839980000000011,21092.37563,21092.37563,54.29219339,92.69900353,93.8,989
"991","4/2/2013",146909,2.60247e+14,1771487124,2780570.142,1015732126,57.61575904,104.00001,118.36,99,117.98,81260.79579,107.6076356,11.8975686264527,13.97999,11.7920031254136,10.75,90527.29498,90527.29498,53.03664377,100.0357959,106,990
"992","4/3/2013",154481,2.45312e+14,1587977171,2829828.758,844567309.2,72.7152671,118,147,110,135,152624.2352,127.8935726,11.9478263904113,17,11.8975686264527,13.97999,81260.79579,81260.79579,57.61575904,107.6076356,118.36,991
"993","4/4/2013",148739,1.77227e+14,1191528014,2869483.413,193829610.4,79.62487035,135,142.12,116.39063,132.12001,88124.77812,131.6132421,11.9099483710936,-2.87998999999999,11.9478263904113,17,152624.2352,152624.2352,72.7152671,127.8935726,147,992
"994","4/5/2013",139973,2.06006e+14,1471756854,2899819.934,34465435.81,52.66033205,132.79998,144.94,130.24303,142.32356,68557.50274,139.2172961,11.8492048258493,9.52357999999998,11.9099483710936,-2.87998999999999,88124.77812,88124.77812,79.62487035,131.6132421,142.12,993
"995","4/6/2013",116102,1.33947e+14,1153699298,2905473.018,98989036.35,42.12188594,142.05001,143.9,139.54,142.63112,18273.08661,142.1580001,11.6622243940665,0.581110000000024,11.8492048258493,9.52357999999998,68557.50274,68557.50274,52.66033205,139.2172961,144.94,994
"996","4/7/2013",147906,1.07891e+14,729459154.7,2912101.723,213668239.5,50.70171294,142.63113,164.9,142.63113,162.30102,60947.51752,154.255148,11.9043322158274,19.66989,11.6622243940665,0.581110000000024,18273.08661,18273.08661,42.12188594,142.1580001,143.9,995
"997","4/8/2013",140124,1.54215e+14,1100560956,2932237.436,106536115.6,48.65175566,163.83899,194.9,162.59806,187.5,114126.5108,181.4930025,11.8502830238637,23.66101,11.9043322158274,19.66989,60947.51752,60947.51752,50.70171294,154.255148,164.9,996
"998","4/9/2013",153691,2.09287e+14,1361737980,2952787.032,71543080.59,43.21464562,186.5,240.111,186.5,230,105724.6373,214.6735437,11.9426993721844,43.5,11.8502830238637,23.66101,114126.5108,114126.5108,48.65175566,181.4930025,194.9,997
"999","4/10/2013",152212,2.92069e+14,1918833075,2972455.602,154074122.4,69.92445334,230.04359,266,105,165,190141.8557,184.6482632,11.9330295649285,-65.04359,11.9426993721844,43.5,105724.6373,105724.6373,43.21464562,214.6735437,240.111,998
"1000","4/11/2013",158753,2.31802e+14,1460143756,2989591.156,132258719.9,62.23017998,166.48159,188.7,110.20003,124.9,118645.4255,158.9260331,11.9751048142142,-41.58159,11.9330295649285,-65.04359,190141.8557,190141.8557,69.92445334,184.6482632,266,999
"1001","4/12/2013",128268,1.75983e+14,1371997080,3014614.203,43942932.47,55.21363942,124.9,140,54.25,117,556289.0967,85.5684276,11.7618771040619,-7.90000000000001,11.9751048142142,-41.58159,118645.4255,118645.4255,62.23017998,158.9260331,188.7,1000
"1002","4/13/2013",113065,1.31115e+14,1159638305,3032257.384,148573252.2,44.43812922,117,130,85.5,93,238226.3232,110.2079689,11.6357181535571,-24,11.7618771040619,-7.90000000000001,556289.0967,556289.0967,55.21363942,85.5684276,140,1001
"1003","4/14/2013",123486,8.24606e+13,667772980.3,3064888.609,161220879.4,50.74181733,93,109.998,84.43689,89.99999,166267.4627,97.40867089,11.7238830683005,-3.00001,11.6357181535571,-24,238226.3232,238226.3232,44.43812922,110.2079689,130,1002
"1004","4/15/2013",120391,1.03989e+14,863760268.2,3106644.488,6443115315,76.63350621,90,102,71.51,82.38601,236632.2581,87.06754299,11.6985000582323,-7.61399,11.7238830683005,-3.00001,166267.4627,166267.4627,50.74181733,97.40867089,109.998,1003
"1005","4/16/2013",149336,1.77985e+14,1191840934,3148977.2,466352387.8,47.7076591,82.5,84.5,50.01,68.35568,572185.6852,65.33217145,11.9139540797124,-14.14432,11.6985000582323,-7.61399,236632.2581,236632.2581,76.63350621,87.06754299,102,1004
"1006","4/17/2013",127519,2.35597e+14,1847543221,3175683.351,163802444.8,54.86451829,68.49,98.77799,63.3,93.07,327596.5458,85.26898865,11.7560206520861,24.58,11.9139540797124,-14.14432,572185.6852,572185.6852,47.7076591,65.33217145,84.5,1005
"1007","4/18/2013",106826,5.56137e+14,5206011582,3197739.293,390267807.5,75.99131193,93.07,112.99999,86,109.01,172934.6717,97.38057394,11.578956621573,15.94,11.7560206520861,24.58,327596.5458,327596.5458,54.86451829,85.26898865,98.77799,1006
"1008","4/19/2013",129655,1.5148e+14,1168329653,3231004.26,670200784.1,52.32051628,109.15263,136.4321,105.54,118.48,257118.5574,119.4303736,11.7726323555915,9.32737,11.578956621573,15.94,172934.6717,172934.6717,75.99131193,97.38057394,112.99999,1007
"1009","4/20/2013",111170,1.07494e+14,966935402,3255731.84,257689774.6,47.63908441,118.48001,132,115,126.61552,74351.50501,124.0240146,11.6188158402277,8.13551000000001,11.7726323555915,9.32737,257118.5574,257118.5574,52.32051628,119.4303736,136.4321,1008
"1010","4/21/2013",98980,9.80011e+13,990109967.5,3262885.434,55693250.26,33.70386177,126.61553,130.49979,110,119.2,99128.55677,121.4978256,11.5026730885059,-7.41553,11.6188158402277,8.13551000000001,74351.50501,74351.50501,47.63908441,124.0240146,132,1009
"1011","4/22/2013",102590,1.65798e+14,1616117704,3274723.973,140078310.4,45.88692146,118.5,127.39999,118.5,127.39999,59118.3484,123.23305,11.5384957410818,8.89999,11.5026730885059,-7.41553,99128.55677,99128.55677,33.70386177,121.4978256,130.49979,1010
"1012","4/23/2013",137149,1.5977e+14,1164936599,3294814.762,187140882,42.08181801,127.39999,144.019,124.97,143.475,116098.208,134.6297299,11.8288232050523,16.07501,11.5384957410818,8.89999,59118.3484,59118.3484,45.88692146,123.23305,127.39999,1011
"1013","4/24/2013",157458,2.12999e+14,1352735651,3337951.937,533104107.1,79.62969215,143.476,166.43438,140.96635,154.2,225857.2438,152.0686979,11.9669140350193,10.724,11.8288232050523,16.07501,116098.208,116098.208,42.08181801,134.6297299,144.019,1012
"1014","4/25/2013",140644,1.63419e+14,1161930799,3379794.342,114759301.9,50.77780195,154.9,162,120.089,141.71002,187632.7366,143.0706721,11.8539871539252,-13.18998,11.9669140350193,10.724,225857.2438,225857.2438,79.62969215,152.0686979,166.43438,1013
"1015","4/26/2013",122353,1.16911e+14,955525693.2,3406713.66,91904323.65,50.84713758,141.71001,144.987,121.45164,136.90001,128988.6666,132.2484515,11.7146655883904,-4.81,11.8539871539252,-13.18998,187632.7366,187632.7366,50.77780195,143.0706721,162,1014
"1016","4/27/2013",101042,8.1208e+13,803705173.1,3421825.886,282627460.8,42.57794746,136.89,139.88,122.71,128.00011,59870.79152,131.1792661,11.5232915509694,-8.88988999999998,11.7146655883904,-4.81,128988.6666,128988.6666,50.84713758,132.2484515,144.987,1015
"1017","4/28/2013",92111,5.90558e+13,641137045.3,3447782.929,303374536.5,32.57042361,128.00011,136.68,127.5,134.44444,27503.11181,133.1685123,11.4307496505079,6.44432999999998,11.5232915509694,-8.88988999999998,59870.79152,59870.79152,42.57794746,131.1792661,139.88,1016
"1018","4/29/2013",119968,1.89566e+14,1580138292,3492963.773,399129161.4,35.83009291,134.4,149.08,133,143.99991,70186.3332,142.2495609,11.6949803195356,9.59990999999999,11.4307496505079,6.44432999999998,27503.11181,27503.11181,32.57042361,133.1685123,136.68,1017
"1019","4/30/2013",122886,9.72833e+13,791654554.6,3535849.194,390629696.1,54.59361391,143.80001,146.93,134,139.2269,65198.57714,139.8680982,11.7190123753144,-4.57310999999999,11.6949803195356,9.59990999999999,70186.3332,70186.3332,35.83009291,142.2495609,149.08,1018
"1020","5/1/2013",118094,1.36009e+14,1151701918,3576503.933,513444096.6,35.90344815,139.00004,140.06,104,116.37999,179988.853,121.0516235,11.6792361964918,-22.62005,11.7190123753144,-4.57310999999999,65198.57714,65198.57714,54.59361391,139.8680982,146.93,1019
"1021","5/2/2013",124632,8.94212e+13,717481616.2,3625090.354,957808793.8,55.0843293,116.37999,126.9,91.11,106.25,234129.1718,106.4886504,11.7331206741923,-10.12999,11.6792361964918,-22.62005,179988.853,179988.853,35.90344815,121.0516235,140.06,1020
"1022","5/3/2013",116271,8.07325e+13,694347574.9,3670516.802,1122727327,49.20782248,106.5,109,79,98.1,246411.1741,91.29559734,11.6636789522965,-8.40000000000001,11.7331206741923,-10.12999,234129.1718,234129.1718,55.0843293,106.4886504,126.9,1021
"1023","5/4/2013",113000,5.23401e+13,463186712.2,3745043.142,1239241798,42.74796187,98.10246,116.3,92,112.9,132582.5891,106.6743309,11.6351430976945,14.79754,11.6636789522965,-8.40000000000001,246411.1741,246411.1741,49.20782248,91.29559734,109,1022
"1024","5/5/2013",111843,6.69352e+13,598474658.6,3786955.207,330030323.7,38.14591919,112.9,118.85,107,115.98,84177.84256,113.4962832,11.6248513811422,3.08,11.6351430976945,14.79754,132582.5891,132582.5891,42.74796187,106.6743309,116.3,1023
"1025","5/6/2013",123976,9.72437e+13,784375258.5,3833742.111,359386129.5,50.99940307,115.9372,124.9,106.01,112.25,150048.9906,117.3242462,11.7278432774672,-3.6872,11.6248513811422,3.08,84177.84256,84177.84256,38.14591919,113.4962832,118.85,1024
"1026","5/7/2013",128147,7.88641e+13,615418624,3887085.197,465979753.3,45.04501941,112.245,114,97.52,109.60013,139626.7249,106.7057305,11.7609333214519,-2.64487000000001,11.7278432774672,-3.6872,150048.9906,150048.9906,50.99940307,117.3242462,124.9,1025
"1027","5/8/2013",115974,8.49899e+13,732835841.6,3974030.204,1212769561,49.35342081,109.69773,116.777,109.5,113.2,61680.3247,113.3346653,11.6611213070348,3.50227,11.7609333214519,-2.64487000000001,139626.7249,139626.7249,45.04501941,106.7057305,114,1026
"1028","5/9/2013",143905,6.86188e+13,476834193.6,4052266.33,1342264994,68.44017033,113.48999,113.71852,108.8,112.799,26894.4582,111.6612347,11.8769086386235,-0.690989999999999,11.6611213070348,3.50227,61680.3247,61680.3247,49.35342081,113.3346653,116.777,1027
"1029","5/10/2013",149976,9.4618e+13,630887722.7,4134534.819,1309996963,60.18777245,112.799,122.5,111.54,117.7,77443.67268,118.0304183,11.918230560277,4.901,11.8769086386235,-0.690989999999999,26894.4582,26894.4582,68.44017033,111.6612347,113.71852,1028
"1030","5/11/2013",162402,7.16333e+13,441086504.2,4215427.639,1199317769,63.69813949,117.59001,118.74,113,115.64,28023.47401,115.5466411,11.9978300219048,-1.95001000000001,11.918230560277,4.901,77443.67268,77443.67268,60.18777245,118.0304183,122.5,1029
"1031","5/12/2013",138731,4.5968e+13,331345998.3,4336015.229,868688997.5,59.03344042,115.65,117.47,112.4,114.82002,20575.18682,114.6006319,11.840292085295,-0.829980000000006,11.9978300219048,-1.95001000000001,28023.47401,28023.47401,63.69813949,115.5466411,118.74,1030
"1032","5/13/2013",134089,1.12691e+14,840419069.4,4446016.827,1412957287,60.08625448,114.82,118.88,114.5002,117.97968,26134.01092,117.0202118,11.8062590375682,3.15968000000001,11.840292085295,-0.829980000000006,20575.18682,20575.18682,59.03344042,114.6006319,117.47,1031
"1033","5/14/2013",145386,7.81073e+13,537240787.9,4568053.727,1603389770,54.66430818,117.97968,119.80002,109.42198,111.4,87726.09301,114.8492927,11.8871475533385,-6.57968,11.8062590375682,3.15968000000001,26134.01092,26134.01092,60.08625448,117.0202118,118.88,1032
"1034","5/15/2013",141524,7.52536e+13,531737337.3,4672804.598,901239443.8,49.64959569,111.29998,116.44,103.01847,114.22,117898.2305,110.2475817,11.8602245929905,2.92001999999999,11.8871475533385,-6.57968,87726.09301,87726.09301,54.66430818,114.8492927,119.80002,1033
"1035","5/16/2013",135708,7.29387e+13,537467904.8,4778407.932,2132870991,57.87351884,114.22,118.96999,112.1,118.21,45071.6822,115.4381669,11.8182607976593,3.98999999999999,11.8602245929905,2.92001999999999,117898.2305,117898.2305,49.64959569,110.2475817,116.44,1034
"1036","5/17/2013",132753,8.3652e+13,630132845.2,4845589.182,745753573.3,88.4985171,118.21,125.5555,116.5712,123.49997,79063.32515,121.4305077,11.7962455377189,5.28997000000001,11.8182607976593,3.98999999999999,45071.6822,45071.6822,57.87351884,115.4381669,118.96999,1035
"1037","5/18/2013",116657,7.35291e+13,630301842.8,4887869.051,439329107.3,39.44980994,123.5,125.31189,122.25,123.211,22615.71906,123.8190077,11.6669932842218,-0.289000000000001,11.7962455377189,5.28997000000001,79063.32515,79063.32515,88.4985171,121.4305077,125.5555,1036
"1038","5/19/2013",103709,4.21735e+13,406652336.2,4946394.685,1325420904,42.20084266,123.25,124.50101,119.5,122.5,20478.43216,121.8672563,11.5493441792656,-0.75,11.6669932842218,-0.289000000000001,22615.71906,22615.71906,39.44980994,123.8190077,125.31189,1037
"1039","5/20/2013",107220,5.37923e+13,501699815.6,4998246.014,858418008.8,49.07464086,122.5,123.69,120.1,122.02,17238.11789,122.3114351,11.5826380773815,-0.480000000000004,11.5493441792656,-0.75,20478.43216,20478.43216,42.20084266,121.8672563,124.50101,1038
"1040","5/21/2013",119929,6.91517e+13,576605301.4,5062385.086,673720011.8,42.99289632,121.99999,123.08085,121.1,122.89001,13313.67351,122.2823037,11.6946551799937,0.890020000000007,11.5826380773815,-0.480000000000004,17238.11789,17238.11789,49.07464086,122.3114351,123.69,1039
"1041","8/14/2013",115785,7.61596e+13,657767466.5,5147351.33,814585660.6,43.02378882,109.42519,115,108,112.56205,49406.67953,112.6902704,11.6594903020521,3.13686,11.6946551799937,0.890020000000007,13313.67351,13313.67351,42.99289632,122.2823037,123.08085,1040
"1042","5/22/2013",132954,6.6063e+13,496886477.4,5217558.641,732347440.4,55.07809707,122.89001,124.5,122,123.8,18198.48063,122.999049,11.7977584827173,0.909989999999993,11.6594903020521,3.13686,49406.67953,49406.67953,43.02378882,112.6902704,115,1041
"1043","5/23/2013",127635,7.48007e+13,586051535.9,5283677.455,920044289,53.41115964,123.80001,126.93446,123,126.3,22045.4982,125.3254306,11.7569299069518,2.49999,11.7977584827173,0.909989999999993,18198.48063,18198.48063,55.07809707,122.999049,124.5,1042
"1044","5/24/2013",123253,7.34434e+13,595875281.4,5330282.52,1416929558,41.98819177,126.3,133.98,125.35502,133.1,48649.9879,129.8477335,11.7219944323795,6.8,11.7569299069518,2.49999,22045.4982,22045.4982,53.41115964,125.3254306,126.93446,1043
